id,cost,category,brand,retail_price,department
27674,27.065919520119127,Swim,TYR,44.959999084472656,Men
27812,14.89403989607658,Swim,TYR,24.989999771118164,Men
27960,15.075000037904829,Swim,TYR,25.0,Men
27976,16.935750499164687,Swim,TYR,28.950000762939453,Men
28039,21.698000088334084,Swim,TYR,38.0,Men
28167,24.84000004827976,Swim,TYR,40.0,Men
28204,30.940000083297488,Swim,TYR,52.0,Men
1513,5.520749888207764,Sweaters,VIP,12.989999771118164,Women
3580,5.651959895857573,Dresses,VIP,13.989999771118164,Women
4330,21.16600000113249,Jeans,YMI,38.0,Women
4474,16.042479567889572,Jeans,YMI,27.46999931335449,Women
4477,14.925300380962714,Jeans,YMI,27.950000762939453,Women
4889,15.886519859669283,Jeans,YMI,28.989999771118164,Women
4946,13.82499998435378,Jeans,YMI,25.0,Women
4983,15.828539850623384,Jeans,YMI,28.989999771118164,Women
6332,5.302439947073758,Shorts,YMI,11.329999923706056,Women
6361,12.51998988651716,Shorts,YMI,24.989999771118164,Women
6463,20.10199996829033,Shorts,YMI,38.0,Women
6583,11.520389874376953,Shorts,YMI,24.989999771118164,Women
6591,20.25399999320507,Shorts,YMI,38.0,Women
6793,11.443229889750928,Shorts,YMI,23.989999771118164,Women
25089,19.733719508542418,Socks,5.11,31.8799991607666,Men
29099,13.805250253187491,Accessories,Beza,34.95000076293945,Men
3212,25.73999997228384,Dresses,Bobi,60.0,Women
3351,41.47999983280897,Dresses,Bobi,85.0,Women
15178,27.240000106394287,Maternity,Boob,60.0,Women
24721,6.699000012129545,Socks,ECCO,11.0,Men
24771,6.170000024139881,Socks,ECCO,10.0,Men
25335,15.255000036209822,Socks,ECCO,27.0,Men
25341,9.188869886052906,Socks,ECCO,14.989999771118164,Men
12710,43.904000259935856,Swim,ECHO,98.0,Women
12717,46.72800018638373,Swim,ECHO,118.0,Women
12720,26.92800010740757,Swim,ECHO,68.0,Women
12721,22.0320001244545,Swim,ECHO,48.0,Women
12734,17.904000163078308,Swim,ECHO,48.0,Women
12918,20.832000106573105,Swim,ECHO,48.0,Women
12974,45.47200015187264,Swim,ECHO,98.0,Women
13015,11.175800020900368,Swim,ECHO,29.40999984741211,Women
13126,24.819479168046712,Swim,ECHO,52.91999816894531,Women
13152,15.03624071214557,Swim,ECHO,39.9900016784668,Women
13184,30.10799999535084,Swim,ECHO,78.0,Women
13226,54.28000010550022,Swim,ECHO,118.0,Women
13284,5.586670217077408,Swim,ECHO,13.270000457763672,Women
13353,38.318000257015214,Swim,ECHO,98.0,Women
13475,38.368000224232674,Swim,ECHO,88.0,Women
13489,18.86400005221367,Swim,ECHO,48.0,Women
13499,9.525000024586916,Swim,ECHO,25.0,Women
13568,27.08550019003451,Swim,ECHO,58.5,Women
13952,8.935529835731984,Accessories,ECHO,19.989999771118164,Women
14032,17.099999953061342,Accessories,ECHO,45.0,Women
14109,11.786069858881012,Accessories,ECHO,29.989999771118164,Women
14139,11.031999956816437,Accessories,ECHO,28.0,Women
14232,12.207999914884567,Accessories,ECHO,28.0,Women
14234,16.64399989694357,Accessories,ECHO,38.0,Women
15981,20.429999995976686,Plus,ECHO,45.0,Women
28627,15.465580669930276,Accessories,ECHO,34.9900016784668,Men
23312,27.325700429174304,Shorts,ERGO,51.950000762939446,Men
27003,9.296279856019913,Sleep & Lounge,Easy,24.989999771118164,Men
17483,45.4789999946952,Fashion Hoodies & Sweatshirts,Howe,89.0,Men
20265,57.99855061769932,Suits & Sport Coats,Howe,133.3300018310547,Men
20495,71.63999988138676,Suits & Sport Coats,Howe,199.0,Men
22561,49.00500010326505,Pants,Howe,99.0,Men
22622,28.60878943969965,Pants,Howe,58.02999877929688,Men
22462,24.300000060349703,Pants,JSLV,54.0,Men
15917,1.6379999946802857,Plus,Keds,3.5,Women
12216,9.012989888278993,Intimates,Kiss,17.989999771118164,Women
12217,11.374309872447103,Intimates,Kiss,19.989999771118164,Women
9674,21.09897106516708,Sleep & Lounge,Lanz,34.9900016784668,Women
3860,9.27535988754347,Dresses,MW22,19.989999771118164,Women
5602,15.783650381205044,Pants & Capris,Mina,29.950000762939453,Women
7337,13.297800286975502,Skirts,Mina,29.950000762939453,Women
17691,21.11472092079252,Fashion Hoodies & Sweatshirts,NOTW,39.9900016784668,Men
17981,38.30400004982948,Fashion Hoodies & Sweatshirts,Obey,76.0,Men
18011,31.651200509871543,Fashion Hoodies & Sweatshirts,Obey,54.950000762939446,Men
27630,73.57999995350835,Swim,Onia,130.0,Men
27946,93.67000022903085,Swim,Onia,145.0,Men
2935,5.2995799188447,Active,Pony,11.989999771118164,Women
17702,20.9963203747499,Fashion Hoodies & Sweatshirts,Ride,37.36000061035156,Men
27912,31.80799999833107,Swim,2EROS,56.0,Men
9326,5.313599845075608,Socks & Hosiery,ACORN,14.399999618530272,Women
132,15.479999966919422,Tops & Tees,ASICS,30.0,Women
191,13.619549850123748,Tops & Tees,ASICS,24.989999771118164,Women
271,10.47935039239712,Tops & Tees,ASICS,18.950000762939453,Women
306,23.730840815376336,Tops & Tees,ASICS,45.9900016784668,Women
567,22.074480857687515,Tops & Tees,ASICS,39.9900016784668,Women
634,23.12486079837322,Tops & Tees,ASICS,44.9900016784668,Women
2480,15.012000063434243,Active,ASICS,36.0,Women
2493,5.705699863657076,Active,ASICS,13.649999618530272,Women
2548,10.80799999833107,Active,ASICS,28.0,Women
2578,9.896039948835073,Active,ASICS,24.989999771118164,Women
2595,8.25,Active,ASICS,22.0,Women
2677,7.98529993546456,Active,ASICS,16.989999771118164,Women
2691,6.183449849161505,Active,ASICS,13.649999618530272,Women
2739,6.575129944841265,Active,ASICS,16.989999771118164,Women
2747,21.20139090809286,Active,ASICS,45.9900016784668,Women
2796,373.8420015675947,Active,ASICS,903.0,Women
2875,12.923609823557882,Active,ASICS,32.38999938964844,Women
2923,11.475000064820051,Active,ASICS,25.0,Women
2986,11.250000027939675,Active,ASICS,25.0,Women
2991,5.722199947293102,Active,ASICS,14.449999809265137,Women
2992,8.316000051796433,Active,ASICS,22.0,Women
3028,11.576139909864068,Active,ASICS,29.989999771118164,Women
8754,38.07551897157265,Outerwear & Coats,ASICS,84.98999786376953,Women
11058,15.02221986112252,Intimates,ASICS,25.989999771118164,Women
12856,13.018170687423948,Swim,ASICS,33.9900016784668,Women
13710,8.249999959021807,Accessories,ASICS,22.0,Women
14345,12.536399620479344,Maternity,ASICS,26.959999084472656,Women
15448,11.85800001770258,Plus,ASICS,22.0,Women
16875,25.577999889850616,Tops & Tees,ASICS,42.0,Men
18132,9.72500005736947,Active,ASICS,25.0,Men
18154,22.92705047969968,Active,ASICS,49.950000762939446,Men
18163,11.460000090301037,Active,ASICS,30.0,Men
18290,16.435890776850883,Active,ASICS,39.9900016784668,Men
18418,13.675999527104196,Active,ASICS,34.189998626708984,Men
18451,19.683720818095583,Active,ASICS,45.9900016784668,Men
18464,8.55734011238426,Active,ASICS,21.340000152587887,Men
18767,9.213809942375226,Active,ASICS,21.989999771118164,Men
18768,11.175000062212348,Active,ASICS,25.0,Men
18773,18.85800004005432,Active,ASICS,42.0,Men
18794,10.675000050105156,Active,ASICS,25.0,Men
25824,12.400000030174851,Underwear,ASICS,25.0,Men
28486,8.909999964758756,Accessories,ASICS,22.0,Men
21084,108.4449998527998,Jeans,Agave,205.0,Men
21266,95.27499993797392,Jeans,Agave,185.0,Men
21412,110.69999981671572,Jeans,Agave,205.0,Men
5058,36.234098364987965,Jeans,Ariat,69.94999694824219,Women
9107,4.358099889473618,Socks & Hosiery,Ariat,9.949999809265137,Women
20746,47.64060091293007,Jeans,Ariat,83.58000183105469,Men
20765,41.359288753788015,Jeans,Ariat,85.62999725341797,Men
20842,44.10280076405388,Jeans,Ariat,82.9000015258789,Men
20898,44.60020079683438,Jeans,Ariat,82.9000015258789,Men
21208,43.35670072453394,Jeans,Ariat,82.9000015258789,Men
21218,38.1227482664343,Jeans,Ariat,69.94999694824219,Men
21499,39.05441882154152,Jeans,Ariat,69.98999786376953,Men
21559,44.15447875762776,Jeans,Ariat,79.98999786376953,Men
22285,54.89025000669062,Pants,Ariat,112.25,Men
18447,6.7320000268518925,Active,C-IN2,17.0,Men
18559,7.980000041425229,Active,C-IN2,20.0,Men
18757,23.15999999642372,Active,C-IN2,60.0,Men
25576,9.120000004768372,Underwear,C-IN2,20.0,Men
25717,11.904000028967856,Underwear,C-IN2,24.0,Men
25720,13.468000028282404,Underwear,C-IN2,26.0,Men
25746,9.780000001192095,Underwear,C-IN2,20.0,Men
25771,25.550000090152025,Underwear,C-IN2,50.0,Men
25820,14.308000050485134,Underwear,C-IN2,28.0,Men
25829,14.336000025272368,Underwear,C-IN2,32.0,Men
25834,12.840000037103891,Underwear,C-IN2,30.0,Men
25848,12.792000014334915,Underwear,C-IN2,26.0,Men
25856,13.589999992400408,Underwear,C-IN2,30.0,Men
25890,6.264090020991713,Underwear,C-IN2,14.670000076293944,Men
25909,11.11200001090765,Underwear,C-IN2,24.0,Men
25911,24.600000027567148,Underwear,C-IN2,50.0,Men
25949,12.03800001181662,Underwear,C-IN2,26.0,Men
25991,12.499059576267896,Underwear,C-IN2,24.459999084472656,Men
26013,11.049999970942736,Underwear,C-IN2,26.0,Men
26051,12.687999997287989,Underwear,C-IN2,26.0,Men
26094,13.888000071048737,Underwear,C-IN2,32.0,Men
26115,8.303999990224838,Underwear,C-IN2,16.0,Men
26150,8.980000019073486,Underwear,C-IN2,20.0,Men
26155,7.53000003285706,Underwear,C-IN2,15.0,Men
26161,11.10000000335276,Underwear,C-IN2,25.0,Men
26164,7.4720000103116035,Underwear,C-IN2,16.0,Men
26226,12.785920432696043,Underwear,C-IN2,28.540000915527344,Men
26249,18.392000041902065,Underwear,C-IN2,38.0,Men
26264,11.040000021457672,Underwear,C-IN2,24.0,Men
26265,17.640000008046627,Underwear,C-IN2,36.0,Men
26269,7.685999985784291,Underwear,C-IN2,18.0,Men
26270,17.892000049352646,Underwear,C-IN2,36.0,Men
26295,13.079999964684248,Underwear,C-IN2,30.0,Men
26301,11.845000056549909,Underwear,C-IN2,23.0,Men
26305,14.250000016763806,Underwear,C-IN2,30.0,Men
26388,14.05600006133318,Underwear,C-IN2,28.0,Men
26392,9.744000012986362,Underwear,C-IN2,21.0,Men
26393,15.50499999895692,Underwear,C-IN2,35.0,Men
26421,18.02500008605421,Underwear,C-IN2,35.0,Men
26439,8.420000039041042,Underwear,C-IN2,20.0,Men
17339,29.052000034600496,Fashion Hoodies & Sweatshirts,C1RCA,54.0,Men
17694,26.57340048180372,Fashion Hoodies & Sweatshirts,C1RCA,49.950000762939446,Men
18006,44.082000088877976,Fashion Hoodies & Sweatshirts,C1RCA,79.0,Men
20175,34.29854850494564,Suits & Sport Coats,Cardi,79.94999694824217,Men
16811,18.248400552383064,Tops & Tees,Chaps,32.880001068115234,Men
19353,19.102520522918105,Sweaters,Chaps,39.880001068115234,Men
19364,19.86024052813299,Sweaters,Chaps,39.880001068115234,Men
19369,13.494599854061008,Sweaters,Chaps,24.989999771118164,Men
19434,21.096520531754493,Sweaters,Chaps,39.880001068115234,Men
19509,18.2650405117786,Sweaters,Chaps,39.880001068115234,Men
19586,21.25604056217432,Sweaters,Chaps,39.880001068115234,Men
19742,19.660840517964065,Sweaters,Chaps,39.880001068115234,Men
27291,26.459999978542328,Sleep & Lounge,Chaps,60.0,Men
27293,24.599999897181988,Sleep & Lounge,Chaps,60.0,Men
5825,30.77200011536479,Leggings,Chyor,49.0,Women
9015,21.853999931365248,Socks & Hosiery,Chyor,49.0,Women
9435,19.30599992442876,Socks & Hosiery,Chyor,49.0,Women
22341,25.43576085827292,Pants,Drake,59.9900016784668,Men
21574,180.52089661434724,Jeans,Evisu,349.1700134277344,Men
7033,14.32266991780132,Shorts,Grass,29.40999984741211,Women
7053,8.061339658314214,Shorts,Grass,16.219999313354492,Women
10531,10.066770234804151,Intimates,Jobar,18.270000457763672,Women
25862,12.100000027567148,Underwear,Joe's,25.0,Men
4169,59.68499992974103,Jumpsuits & Rompers,KC&PP,115.0,Women
3965,22.29554070185315,Dresses,Krazy,49.9900016784668,Women
4014,16.595850660809873,Dresses,Krazy,39.9900016784668,Women
4081,21.204950803826748,Jumpsuits & Rompers,Krazy,41.9900016784668,Women
4175,23.408910836521684,Jumpsuits & Rompers,Krazy,45.9900016784668,Women
5223,62.6250000204891,Pants & Capris,Krazy,125.0,Women
5620,79.45999979041517,Pants & Capris,Krazy,145.0,Women
7949,14.116470671753142,Blazers & Jackets,Krazy,39.9900016784668,Women
16917,28.88999990746379,Tops & Tees,Matix,54.0,Men
17141,34.320000037550926,Fashion Hoodies & Sweatshirts,Matix,60.0,Men
17247,27.552000045776367,Fashion Hoodies & Sweatshirts,Matix,48.0,Men
17298,45.47400004416704,Fashion Hoodies & Sweatshirts,Matix,78.0,Men
17452,43.05600006552413,Fashion Hoodies & Sweatshirts,Matix,78.0,Men
17536,22.99499999731779,Fashion Hoodies & Sweatshirts,Matix,45.0,Men
17537,37.00800016522408,Fashion Hoodies & Sweatshirts,Matix,72.0,Men
19129,26.57199999690056,Sweaters,Matix,52.0,Men
19426,24.960000023245808,Sweaters,Matix,52.0,Men
19699,25.947999997530133,Sweaters,Matix,52.0,Men
20870,39.09599997103214,Jeans,Matix,72.0,Men
20963,35.38074834053592,Jeans,Matix,72.94999694824217,Men
21443,33.65999994426966,Jeans,Matix,68.0,Men
21470,35.61739833793128,Jeans,Matix,66.94999694824219,Men
21929,19.412000097334385,Pants,Matix,46.0,Men
22266,28.380000069737434,Pants,Matix,60.0,Men
22355,30.02715047836155,Pants,Matix,62.950000762939446,Men
22567,28.76799996197224,Pants,Matix,58.0,Men
22629,30.745000075548887,Pants,Matix,65.0,Men
23088,15.278999984264374,Shorts,Matix,33.0,Men
23274,24.975000381469727,Shorts,Matix,49.950000762939446,Men
23354,19.0129503840352,Shorts,Matix,37.950000762939446,Men
23371,16.824900848644226,Shorts,Matix,32.9900016784668,Men
23512,20.113210815873888,Shorts,Matix,41.9900016784668,Men
23530,18.4950000140816,Shorts,Matix,33.75,Men
23534,23.026950311522185,Shorts,Matix,49.950000762939446,Men
23556,20.548000007867813,Shorts,Matix,44.0,Men
23559,28.434150434947007,Shorts,Matix,52.950000762939446,Men
23562,22.13400002941489,Shorts,Matix,42.0,Men
23570,24.07090038755061,Shorts,Matix,47.950000762939446,Men
28165,23.11979105252684,Swim,Matix,40.4900016784668,Men
5909,13.559370059368312,Leggings,MeMoi,24.170000076293945,Women
13701,9.851519873868227,Accessories,Mundi,21.989999771118164,Women
13922,8.975509841827453,Accessories,Mundi,19.989999771118164,Women
14087,9.808749970979987,Accessories,Mundi,23.75,Women
14168,9.035069870824291,Accessories,Mundi,22.989999771118164,Women
15273,11.192909874979556,Plus,Mundi,21.989999771118164,Women
15429,10.401269876338096,Plus,Mundi,21.989999771118164,Women
15797,9.09544986011386,Plus,Mundi,19.989999771118164,Women
10493,15.487999975681303,Intimates,NuBra,32.0,Women
12561,7.596569870088548,Intimates,NuBra,13.989999771118164,Women
12601,21.43464087492845,Intimates,NuBra,39.9900016784668,Women
12605,21.11999996937812,Intimates,NuBra,40.0,Women
12647,21.75456090355157,Intimates,NuBra,39.9900016784668,Women
12648,21.354660877083568,Intimates,NuBra,39.9900016784668,Women
12686,20.874780834148897,Intimates,NuBra,39.9900016784668,Women
12693,20.75481084669247,Intimates,NuBra,39.9900016784668,Women
12694,21.4746308831618,Intimates,NuBra,39.9900016784668,Women
12695,21.64747923306048,Intimates,NuBra,39.93999862670898,Women
12698,21.56759922271371,Intimates,NuBra,39.93999862670898,Women
98,21.714570820831057,Tops & Tees,Patty,39.9900016784668,Women
115,24.654520854770688,Tops & Tees,Patty,44.9900016784668,Women
125,17.703579688591958,Tops & Tees,Patty,33.97999954223633,Women
128,18.38317972753912,Tops & Tees,Patty,33.97999954223633,Women
162,20.08426093163505,Tops & Tees,Patty,34.9900016784668,Women
163,18.633699693448097,Tops & Tees,Patty,32.97999954223633,Women
167,16.60553970660925,Tops & Tees,Patty,28.979999542236328,Women
172,17.56187968632102,Tops & Tees,Patty,28.979999542236328,Women
178,22.598099682354928,Tops & Tees,Patty,37.97999954223633,Women
180,18.932159734722376,Tops & Tees,Patty,31.979999542236328,Women
186,15.836679704840927,Tops & Tees,Patty,27.979999542236328,Women
209,17.649650841446963,Tops & Tees,Patty,32.9900016784668,Women
211,17.26919972421527,Tops & Tees,Patty,31.979999542236328,Women
214,17.301179728999436,Tops & Tees,Patty,31.979999542236328,Women
222,14.98265968215108,Tops & Tees,Patty,28.979999542236328,Women
228,18.897539702317715,Tops & Tees,Patty,32.97999954223633,Women
235,23.3541609349364,Tops & Tees,Patty,39.9900016784668,Women
237,19.68021090548202,Tops & Tees,Patty,33.9900016784668,Women
262,15.702389835389228,Tops & Tees,Patty,27.989999771118164,Women
285,20.078519705447853,Tops & Tees,Patty,34.97999954223633,Women
286,17.46107969335288,Tops & Tees,Patty,31.979999542236328,Women
311,15.499659679349662,Tops & Tees,Patty,29.979999542236328,Women
315,17.805519767220616,Tops & Tees,Patty,33.97999954223633,Women
319,14.153670085677804,Tops & Tees,Patty,27.590000152587887,Women
324,19.952899737796187,Tops & Tees,Patty,32.97999954223633,Women
344,15.301439675388336,Tops & Tees,Patty,28.979999542236328,Women
349,16.98137974072516,Tops & Tees,Patty,31.979999542236328,Women
353,17.658479818599744,Tops & Tees,Patty,31.989999771118164,Women
357,16.808399682676793,Tops & Tees,Patty,28.979999542236328,Women
361,16.025939701729865,Tops & Tees,Patty,28.979999542236328,Women
379,16.808399682676793,Tops & Tees,Patty,28.979999542236328,Women
382,17.55701970770538,Tops & Tees,Patty,31.979999542236328,Women
388,18.96413967993915,Tops & Tees,Patty,31.979999542236328,Women
391,17.253770817864236,Tops & Tees,Patty,32.9900016784668,Women
407,18.32951976742924,Tops & Tees,Patty,34.97999954223633,Women
438,15.736139685795308,Tops & Tees,Patty,28.979999542236328,Women
440,19.10238090094307,Tops & Tees,Patty,33.9900016784668,Women
455,15.548339855190218,Tops & Tees,Patty,28.739999771118164,Women
461,18.61235968688071,Tops & Tees,Patty,31.979999542236328,Women
466,18.630999993532896,Tops & Tees,Patty,31.0,Women
474,25.358199643458427,Tops & Tees,Patty,42.97999954223633,Women
518,20.049270924221275,Tops & Tees,Patty,34.9900016784668,Women
639,18.222119850640297,Tops & Tees,Patty,30.989999771118164,Women
651,19.09541967057616,Tops & Tees,Patty,32.97999954223633,Women
654,16.369079696899355,Tops & Tees,Patty,29.979999542236328,Women
705,15.351619692896604,Tops & Tees,Patty,26.979999542236328,Women
782,19.034049825680256,Tops & Tees,Patty,31.989999771118164,Women
820,15.732739771852494,Sweaters,Patty,33.97999954223633,Women
826,20.97845977968067,Sweaters,Patty,43.97999954223633,Women
830,18.040990697199703,Sweaters,Patty,44.9900016784668,Women
834,20.650410719465608,Sweaters,Patty,44.9900016784668,Women
842,11.295479880300332,Sweaters,Patty,24.989999771118164,Women
847,29.775241412597,Sweaters,Patty,67.9800033569336,Women
849,19.575550719058885,Sweaters,Patty,43.9900016784668,Women
850,29.43079972745925,Sweaters,Patty,63.97999954223633,Women
857,27.69227964677036,Sweaters,Patty,56.97999954223633,Women
871,20.851260771995182,Sweaters,Patty,43.9900016784668,Women
875,21.4950008392334,Sweaters,Patty,42.9900016784668,Women
879,17.105219778238535,Sweaters,Patty,34.97999954223633,Women
880,17.127839805725813,Sweaters,Patty,41.97999954223633,Women
889,23.161710695122327,Sweaters,Patty,53.9900016784668,Women
904,20.5386597940886,Sweaters,Patty,43.97999954223633,Women
911,9.724769869952947,Sweaters,Patty,22.989999771118164,Women
940,19.77139978945852,Sweaters,Patty,45.97999954223633,Women
954,14.779520724239775,Sweaters,Patty,32.9900016784668,Women
960,12.95189973359406,Sweaters,Patty,31.979999542236328,Women
963,21.275099818238616,Sweaters,Patty,42.97999954223633,Women
986,17.453940659677087,Sweaters,Patty,42.9900016784668,Women
1022,21.81529975117445,Sweaters,Patty,44.97999954223633,Women
1036,15.651880709643365,Sweaters,Patty,37.9900016784668,Women
1075,18.69149975629896,Sweaters,Patty,43.97999954223633,Women
1160,16.3313997918427,Sweaters,Patty,37.97999954223633,Women
1165,18.05580070175305,Sweaters,Patty,42.9900016784668,Women
1166,17.967439777804017,Sweaters,Patty,41.97999954223633,Women
1263,19.910039758927223,Sweaters,Patty,39.97999954223633,Women
1396,18.350819744609595,Sweaters,Patty,39.97999954223633,Women
